country,Year,Region,CO2 emissions from fuel combustion (MtCO2),Average CO2 emission factor (tCO2/toe),CO2 intensity at constant purchasing power parities (kCO2/$15p),Total energy production (Mtoe),Total energy consumption (Mtoe),Share of renewables in electricity production (%),Share of electricity in total final energy consumption (%),Oil products domestic consumption (Mt),Refined oil products production (Mt),Natural gas production (bcm),Natural gas domestic consumption (bcm),Energy intensity of GDP at constant purchasing power parities (koe/$15p),Electricity production (TWh),Electricity domestic consumption (TWh),Coal and lignite domestic consumption (Mt),Share of wind and solar in electricity production (%),Crude oil production (Mt),Coal and lignite production (Mt)
United Arab Emirates,2005,Middle east,112.6581657,2.532896798,0.273880953,175.4006774,44.47799285,0,16.5059335,9.702,25.05,47.79,42.01399484,0.108129535,60.698,53.128,0.236,0,132.943,n.a.
United Arab Emirates,2006,Middle east,116.6352724,2.523883598,0.258154165,185.1791025,46.2126195,0,17.85785981,10.109,24.168,48.79,43.07399212,0.102284497,66.768,58.26,0.457,0,141.725,n.a.
United Arab Emirates,2007,Middle east,125.5880816,2.503791375,0.269391354,183.3217077,50.15916374,0,18.4575322,10.475,23.196,48.5960072,47.58698144,0.107593371,78.761,71.149,0.22,0,140.06,n.a.
United Arab Emirates,2008,Middle east,147.4302761,2.484495857,0.306461953,185.5719303,59.34011752,0,16.57529291,11.156,22.086,48.5000141,57.53598105,0.123349754,80.463,72.687,0.557,0,142.35,n.a.
United Arab Emirates,2009,Middle east,149.6699384,2.35519361,0.328331692,171.7957805,63.54888946,0.00700133,15.40664495,12.67,23.321,47.18605528,57.23004695,0.139407517,85.698,77.416,0.408,0.00700133,129.899,n.a.
United Arab Emirates,2010,Middle east,156.4651867,2.551231689,0.337823789,180.6929565,61.32927378,0.018094924,15.9962169,13.179,27.908,51.28198731,60.92998259,0.132415958,93.949,84.869,0.979,0.018094924,136.695,n.a.
United Arab Emirates,2011,Middle east,160.3229765,2.659976272,0.323718563,196.6780094,60.27233332,0.018156692,16.1946049,13.656,30.58,52.3079965,63.04295784,0.121699793,99.137,89.536,0.663,0.018156692,151.581,n.a.
United Arab Emirates,2012,Middle east,171.0561126,2.672475809,0.330565893,206.2105525,64.00660843,0.017887067,16.00929924,14.416,32.136,54.30000796,66.21492078,0.123692754,106.222,95.923,2.09,0.017887067,159.36,n.a.
United Arab Emirates,2013,Middle east,177.8383053,2.633200934,0.327140916,214.8213673,67.5369293,0.070013366,15.94842478,16.08,33.234,54.59998938,67.49995356,0.124236974,109.979,101.541,2.655,0.070013366,167.57,n.a.
United Arab Emirates,2014,Middle east,176.830974,2.390546953,0.311924112,210.5611661,73.97092693,0.250583551,17.5812231,15.631,31.128,54.24499058,66.32198307,0.13048232,116.528,107.636,2.94,0.250583551,163.621,n.a.
United Arab Emirates,2015,Middle east,187.5830313,2.474897878,0.314816082,229.6353025,75.79425113,0.230047501,17.31330287,15.196,49.045,60.18100268,74.24500184,0.127203666,127.365,115.056,2.578,0.230047501,177.634,n.a.
United Arab Emirates,2016,Middle east,193.2037123,2.437722952,0.314618768,236.6403615,79.25581213,0.239204914,16.97088513,16.701,58.824,61.08403134,74.69690093,0.129062561,129.596,117.071,2.783,0.239204914,183.793,n.a.
United Arab Emirates,2017,Middle east,201.9024054,2.57938142,0.327177994,228.5104865,78.27551358,0.546467528,16.84852108,18.703268,58.572982,61.02417132,75.43305451,0.126843588,134.5531,121.658163,3.214248,0.546467528,175.818838,n.a.
United Arab Emirates,2018,Middle east,193.7854163,2.487105588,0.308695447,231.9403083,77.91603911,0.959279189,17.74867445,17.349144,60.023857,61.61952907,73.85565609,0.124118352,135.9968,122.835583,2.896545,0.959279189,178.669652,n.a.
United Arab Emirates,2019,Middle east,192.0567561,2.312526472,0.300892753,239.8390836,83.05061951,2.731268978,17.11733097,17.17244117,55.76911876,67.42125309,78.27880972,0.130114296,138.4362661,126.0362357,2.675046543,2.731268978,181.687881,n.a.
United Arab Emirates,2020,Middle east,185.3541364,2.29769516,0.310802231,222.2309203,80.66959432,3.639938403,17.44113135,15.76016475,51.18261817,66.28053627,76.95439123,0.135266956,137.4967966,123.6415752,2.420572285,3.639938403,165.111387,n.a.
United Kingdom,1990,Europe,556.1623836,2.70027986,0.33819176,208.0091355,205.9647194,2.437315669,16.75639736,73.429,88.736,49.67194124,58.31194145,0.125243226,319.737,284.416,106.681,0.002814813,91.602,92.762
United Kingdom,1991,Europe,564.0565994,2.647327924,0.346764529,214.7452055,213.0663883,2.120325203,16.58749319,74.341,92.175,56.78306036,62.79693314,0.130986617,322.875,290.842,106.0919684,0.003406891,91.261,94.922
United Kingdom,1992,Europe,557.5761126,2.622406026,0.341513423,214.9682766,212.6200547,2.52364948,16.81715461,73.998,92.641,55.62704516,62.06396879,0.130229041,321.043,291.453,100.0572983,0.01245939,94.395,84.493
United Kingdom,1993,Europe,541.347136,2.5198699,0.323402951,223.4111524,214.8313832,2.214470972,16.86245077,73.721,96.796,65.51395563,68.57906665,0.12834113,323.102,295.746,87.34147615,0.067470953,100.233,68.199
United Kingdom,1994,Europe,532.9007441,2.462629559,0.306422031,244.619609,216.3950084,2.578356872,16.71876863,73.124,94.079,69.65203804,71.23791262,0.124428796,326.487,291.782,82.116033,0.104751491,127.077,49.785
United Kingdom,1995,Europe,523.5000468,2.414922492,0.290636188,257.5318731,216.777163,2.521546756,17.38590536,71.646,93.798,75.53908064,75.1789247,0.12035011,334.041,303.805,77.21370325,0.1170515,130.456,53.037
United Kingdom,1996,Europe,544.6467874,2.410611984,0.295025748,268.936258,225.9371442,2.063733188,17.3324844,73.522,97.709,90,87.59695965,0.122386245,350.869,319.778,72.15868011,0.139083248,130.141,50.197
United Kingdom,1997,Europe,519.795171,2.369871664,0.271113108,268.2741844,219.334734,2.404567309,17.94547726,71.553,98.053,91.60491657,88.71196101,0.114399911,350.666,321.066,63.51957617,0.190209487,128.368,48.495
United Kingdom,1998,Europe,525.9506349,2.375112216,0.264676582,271.8953759,221.442436,2.832344921,18.1069977,69.736,94.436,95.54906625,92.33005226,0.111437506,362.703,325.35,63.59863401,0.241795629,132.498,41.177
United Kingdom,1999,Europe,523.0882725,2.35600139,0.254510938,281.5783641,222.0237538,3.400225994,18.22189114,70.178,87.863,105.1148676,98.04801618,0.10802665,368.152,332.054,56.50873746,0.231154523,137.228,37.077
United Kingdom,2000,Europe,531.5780838,2.384436881,0.250046419,272.4685814,222.9365298,3.358536501,18.61981509,67.847,87.653,115.3860333,101.812046,0.104866026,377.069,340.297,60.09738632,0.251412871,126.375,31.198
United Kingdom,2001,Europe,544.0556511,2.431376806,0.248523683,262.3673049,223.7644325,3.111047584,18.75421335,67.199,84.079,111.2769884,101.3368885,0.102215207,384.79,342.505,63.85542911,0.251305907,116.805,31.93
United Kingdom,2002,Europe,528.9977301,2.397881964,0.236156153,259.3283944,220.6104129,3.558194124,19.19131478,67.105,84.975,109.2111017,100.0431156,0.098485312,387.247,344.109,59.01329817,0.325115495,116.069,29.989
United Kingdom,2003,Europe,543.4134847,2.420923563,0.234872852,247.4412246,224.4653623,3.353105741,19.07661545,67.913,84.742,108.5201134,100.5180661,0.097017872,398.198,346.616,63.74199413,0.323457175,106.193,28.279
United Kingdom,2004,Europe,543.5280878,2.451129647,0.229474766,225.5536803,221.7459564,4.261195602,19.16530578,68.775,91.322,101.654952,102.7468896,0.093620003,393.927,347.721,61.32652635,0.492223178,95.491,25.096
United Kingdom,2005,Europe,542.2795252,2.433946394,0.221892063,205.3162569,222.798467,4.987498619,19.91478849,69.028,87.09,92.804981,99.91796748,0.091165551,398.356,357.195,62.49503636,0.731004428,84.722,20.498
United Kingdom,2006,Europe,543.2368963,2.479935077,0.216253942,186.8775028,219.0528701,5.527294145,20.06431991,68.083,84.162,83.8889348,94.73904523,0.087201453,397.283,353.863,68.22799284,1.066242452,76.578,18.517
United Kingdom,2007,Europe,532.2737424,2.520957408,0.206861799,176.1858143,211.1395221,5.934027165,20.36889346,65.615,82.368,76.0740054,96.06588649,0.08205684,396.83,351.449,63.82066381,1.332560542,76.575,17.007
United Kingdom,2008,Europe,516.2647651,2.472363922,0.2012058,167.075408,208.8142285,6.668740792,20.47703579,63.602,81.843,73.39294719,98.75295334,0.081381951,388.919,350.1,59.1344529,1.835600729,71.665,18.054
United Kingdom,2009,Europe,468.9321522,2.387995621,0.190866346,157.9484597,196.3706081,7.678709828,20.65453652,60.267,76.231,61.3230303,92.08001311,0.079927427,376.756,330.018,48.74137652,2.468971961,68.198,17.874
United Kingdom,2010,Europe,485.1839063,2.382855802,0.193704871,148.4936944,203.6144638,7.677107135,20.27795067,59.921,74.392,57.94104918,99.41197975,0.081291059,382.071,337.509,50.73197714,2.703162501,62.962,18.346
United Kingdom,2011,Europe,446.0883968,2.362448965,0.175395034,129.8743451,188.8245644,10.3588743,21.44385897,57.397,75.947,46.36404567,82.68500729,0.074242888,367.984,325.918,50.53281954,4.404539328,51.972,18.552
United Kingdom,2012,Europe,467.7704768,2.413088917,0.181239694,116.6799723,193.847178,12.15129205,21.01778842,56.65,72.578,39.64702729,77.62696424,0.075106927,363.879,325.483,63.79859346,5.82748661,44.56,16.967
United Kingdom,2013,Europe,455.1378508,2.382448197,0.172651279,109.545466,191.0378792,15.66301041,20.68378933,55.228,66.315,37.34997803,77.05707767,0.07246801,358.29,324.321,60.80425906,8.488096235,40.671,12.768
United Kingdom,2014,Europe,414.5447849,2.303239217,0.153256639,107.9341371,179.9833824,19.93670512,20.98449843,55.138,61.521,38.76604614,70.72799217,0.06653961,338.1,310.807,48.91419979,10.65217391,39.965,11.647
United Kingdom,2015,Europe,402.429882,2.214325147,0.145353929,118.1408829,181.7392909,25.56166457,20.37978186,57.213,62.025,40.48002688,72.74107794,0.065642541,339.571,311.012,38.53195223,14.07952976,45.319,8.598
United Kingdom,2016,Europe,379.2242828,2.122556804,0.13439439,119.9661782,178.6639029,25.50367755,20.20044715,58.659,61.03,41.69400436,81.44809246,0.063317217,339.9,311.296,18.84411487,13.9929391,47.445,4.178
United Kingdom,2017,Europe,366.9947914,2.084092867,0.127645199,120.0367484,176.0933004,30.25290426,19.9939174,59.461746,60.952841,42.13810991,79.34450639,0.061247366,338.642304,306.79289,15.14665935,18.04638767,46.630331,3.041401
United Kingdom,2018,Europe,359.237295,2.050163228,0.123239354,123.0259188,175.2237529,33.98386402,19.84461516,58.026031,59.014871,40.8273415,80.02246325,0.060111972,333.424036,306.584397,12.84470041,20.92548901,50.870391,2.580922
United Kingdom,2019,Europe,346.5840699,2.036000877,0.117184155,123.1236966,170.2278588,37.82347148,20.0268931,56.54137429,59.27809012,39.65269578,77.78100495,0.057556043,325.3935826,302.3100193,8.993369764,23.782826,51.81559471,2.431808443
United Kingdom,2020,Europe,304.2234069,1.969618895,0.114163725,116.7495672,154.4580059,43.73747467,20.89598192,47.8472577,48.90908024,39.592291,72.94187209,0.057962342,313.3678381,286.021178,8.2486578,28.25458302,48.16391355,1.570234255
United States,1990,North America,4866.191612,2.547814627,0.495842841,1647.379385,1909.947279,11.96316683,17.41204304,732.070223,754.587,506.6040237,534.0391559,0.19461496,3218.621,2712.555,819.284,0.61343041,413.344,933.561
United States,1991,North America,4813.40725,2.499991829,0.490995902,1636.882105,1925.369193,11.32814789,18.2942341,715.8196108,748.461,503.1795316,535.5711791,0.196399003,3275.84,2854.26,815.864,0.613583081,412.898,903.542
United States,1992,North America,4891.181156,2.490696252,0.481952788,1642.04493,1963.78067,10.47756243,18.08588735,728.9223663,757.387,507.2059157,549.8613371,0.19350123,3291.109,2865.559,825.695,0.633038894,407.476,904.969
United States,1993,North America,5015.042772,2.509737592,0.48091856,1591.775843,1998.233914,11.00284937,18.48609289,738.1441166,772.06,514.3530193,574.2419286,0.191621053,3411.28,2963.142,856.313,0.636945663,396.036,857.698
United States,1994,North America,5095.421146,2.502965261,0.469702887,1652.057793,2035.753842,10.30861381,18.59126744,759.0817442,777.978,534.6175734,586.3703491,0.187658572,3473.435,3047.324,862.457,0.627332885,387.086,937.58
United States,1995,North America,5149.391919,2.496543561,0.46226935,1654.507712,2062.60848,11.39223933,18.86909877,753.244,781.051,528.2752277,609.31413,0.185163743,3582.114,3135.807,871.751,0.52943597,383.262,937.098
United States,1996,North America,5317.304348,2.522172033,0.459989995,1673.24333,2108.224292,12.201314,18.77579151,779.425,802.148,533.6654587,622.0299584,0.182378517,3677.022,3221.305,912.817,0.545604568,382.489,965.114
United States,1997,North America,5583.432826,2.621719195,0.462446283,1670.570149,2129.683773,11.59192888,18.84094219,826.809,819.393,536.6686631,643.8180081,0.176390471,3697.728,3270.628,937.437,0.515397563,380.852,988.769
United States,1998,North America,5619.949889,2.616688937,0.445505865,1683.380021,2147.733271,10.22177586,19.47693578,854.362,832.476,535.7114934,629.8949917,0.170255569,3830.489,3373.86,944.018,0.503251674,369.785,1013.81
United States,1999,North America,5653.420728,2.562733881,0.427823702,1665.268823,2206.011623,9.626331424,19.54436472,871.531,833.662,534.5458607,634.3930018,0.166940354,3897.518,3459.621,947.212,0.544141169,354.176,996.102
United States,2000,North America,5817.094292,2.564230274,0.422760364,1662.458756,2268.553784,8.812616482,19.55430608,865.998,848.818,544.3347156,661.2615469,0.16486833,4052.667,3589.779,982.804,0.517683787,353.002,971.591
United States,2001,North America,5795.679144,2.603712803,0.417040521,1683.836631,2225.928734,7.422489339,19.65726592,880.264,844.188,556.4721099,629.9562184,0.160171476,3865.307,3554.396,961.748,0.564948657,349.879,1021.417
United States,2002,North America,5650.421771,2.504407976,0.399627915,1656.04925,2256.190615,9.203825115,20.19568987,843.88,837.35,536.3942329,651.1444856,0.159569814,4051.12,3631.904,970.257,0.656657912,348.062,992.717
United States,2003,North America,5707.884202,2.523915628,0.392462777,1634.578508,2261.519418,9.494620463,20.13511485,859.615,851.226,541.2216731,630.6998792,0.155497582,4081.764,3662.327,995.129,0.689824301,338.43,972.278
United States,2004,North America,5787.054153,2.507225258,0.383343542,1645.923095,2308.150867,9.216198116,20.02861997,888.491,869.869,526.8043834,633.9043709,0.152895533,4174.856,3716.318,1005.558,0.753247537,325.916,1019.129
United States,2005,North America,5802.541717,2.501555999,0.371324054,1631.750867,2319.572986,9.120923032,20.63196216,886.863,865.279,511.4855338,623.1717483,0.148437235,4294.368,3811.487,1018.202969,0.84822726,309.989,1038.591
United States,2006,North America,5697.081661,2.479590558,0.354455701,1655.036573,2297.589673,9.789480219,20.7861292,871.165,864.527,524.2949525,614.0406174,0.142949286,4300.831,3817.56,1008.656,1.063561902,304.378,1067.902
United States,2007,North America,5783.056023,2.473468335,0.353178538,1669.598907,2338.035195,8.913912026,21.12278786,860.04,859.314,545.8804152,654.1997861,0.142786763,4349.841,3921.94,1020.991031,1.246528321,303.979,1052.981
United States,2008,North America,5601.938175,2.459658238,0.342585345,1702.24658,2277.527052,9.530176883,21.63654031,804.076,857.41,571.120272,658.9972692,0.139281685,4368.261,3907.229,1017.777,1.727209066,299.35,1075.881
United States,2009,North America,5209.926782,2.406187797,0.32690475,1686.302618,2165.220349,10.78063089,21.75112345,754.96,804.566,584.335908,646.7877304,0.135860032,4188.215,3724.658,904.153,2.254468789,321.675,987.552
United States,2010,North America,5445.031017,2.455509158,0.333116395,1725.008031,2217.475345,10.61439831,21.6966868,776.766,834.062,603.8563288,683.1073916,0.135660824,4378.43,3894.367,953.574,2.750095354,334.227,996.107
United States,2011,North America,5237.028202,2.389774174,0.315498328,1787.131047,2191.432253,12.6863937,22.21127832,728.558,806.803,648.7583311,692.9745379,0.132020143,4349.463,3885.019,910.229,3.42564128,346.534,1005.921
United States,2012,North America,5047.417502,2.345081614,0.297385638,1820.98522,2152.341936,12.41296211,22.33966985,715.341,802.654,680.7953652,728.312803,0.12681249,4290.66,3830.933,806.927,4.063151124,395.624,932.274
United States,2013,North America,5150.895617,2.35180561,0.297993125,1878.56696,2190.187656,13.02858021,21.87661665,725.28,818.186,685.6771327,739.3527321,0.12670823,4306.371,3871.735,837.121,4.838482332,449.114,903.663
United States,2014,North America,5191.648859,2.342277703,0.293162543,2015.802848,2216.495872,13.37929407,21.67933919,730.677,842.903,733.4309937,750.4707305,0.125161309,4340.371,3895.216,830.644,5.361385006,524.415,918.197
United States,2015,North America,5044.075416,2.300876688,0.276853451,2027.113489,2192.240655,13.63280806,21.72297561,744.44,860.248,766.524505,767.0698025,0.120325202,4317.159,3895.365,721.973,5.857370553,566.84,813.69
United States,2016,North America,4948.92393,2.282195686,0.267439532,1920.069185,2168.492369,15.25944473,21.839218,747.401,869.578,755.2632818,776.6617695,0.117185189,4322.038,3922.011,663.272,7.032955286,545.239,660.76
United States,2017,North America,4890.655983,2.263182212,0.258558468,1998.078309,2160.964308,17.28541849,21.4296291,745.217102,883.330887,773.3006665,769.7507295,0.114245537,4286.428741,3886.956078,650.319,8.221274802,575.222992,702.715
United States,2018,North America,5055.83267,2.260882485,0.259689067,2177.940569,2236.220902,17.16288286,21.27065818,762.800127,908.397596,866.4732565,855.9696803,0.114861816,4455.438712,4042.840012,624.733,8.642579057,671.940182,685.983
United States,2019,North America,4932.637347,2.228276776,0.24800191,2304.593149,2213.655592,17.85274653,20.98589882,763.9529548,897.2473041,958.5043764,882.6370834,0.111297624,4400.634477,3996.108509,532.5208639,9.497574851,748.1924429,640.752594
United States,2020,North America,4404.709314,2.153144811,0.229491064,2190.194556,2045.709741,19.79598008,22.02362155,673.5117541,769.4140369,959.8498485,870.791798,0.106584129,4262.456146,3842.156882,419.2200095,11.16613153,722.4244375,488.4845226
Uzbekistan,1990,Asia & Pacific,119.2441322,2.516079164,1.632822979,38.65524807,47.39283801,11.80292943,10.26749568,10.956,7.89,40.72898624,40.0919889,0.648955328,56.325,45.62,8.94,n.a.,2.8,6.4
Uzbekistan,1991,Asia & Pacific,120.0706752,2.499265821,1.652270092,39.64681454,48.04237879,11.13449645,10.22136869,10.405,7.677,41.82695674,41.17299424,0.661102184,54.165,45.578,9.29,n.a.,2.832,6.75
Uzbekistan,1992,Asia & Pacific,111.5267727,2.473220968,1.728264694,40.77172458,45.09373574,12.33721593,10.79547909,8.287,6.447,43.14395075,41.43601741,0.698791057,50.911,42.704,6.712,n.a.,3.293,5.531
Uzbekistan,1993,Asia & Pacific,111.9947794,2.390255815,1.776373714,42.92405139,46.85472522,14.97080307,10.42176287,7.316,6.273,45.26100934,43.9720319,0.743173054,49.149,41.582,5.193,n.a.,3.944,4.657
Uzbekistan,1994,Asia & Pacific,108.8319733,2.349354956,1.820894254,46.22043383,46.32419337,14.9707113,9.645874249,6.374,5.726,47.41803627,44.60202014,0.775061363,47.8,40.434,5.238,n.a.,5.5,4.65
Uzbekistan,1995,Asia & Pacific,99.73058162,2.325296236,1.683770589,48.91756684,42.88940913,13.04027143,10.03782649,6.54,6.631,48.62601283,42.00100293,0.724110142,47.453,39.211,3.04,n.a.,7.663,3.054
Uzbekistan,1996,Asia & Pacific,101.0168677,2.278221566,1.676978568,49.34557307,44.34022976,14.3662344,10.34916704,6.395,6.591,48.98698831,43.59500119,0.736091078,45.419,39.788,3.409,n.a.,7.843,2.837
Uzbekistan,1997,Asia & Pacific,103.0898108,2.286217815,1.626797953,51.5614997,45.09185876,12.54397012,10.16100178,6.918,6.861,51.24500515,44.26604028,0.71156735,46.054,40.293,2.8,n.a.,8.245,2.947
Uzbekistan,1998,Asia & Pacific,113.0261721,2.391174386,1.710064872,54.67981184,47.26805906,12.61129857,9.566447665,6.706,7.39,54.78999182,48.51006102,0.715156904,45.935,40.137,2.938,n.a.,8.469,2.952
Uzbekistan,1999,Asia & Pacific,114.3720031,2.303249983,1.659086331,55.31861454,49.65679105,15.55839633,9.34342806,6.584,7.136,55.58101296,49.55198433,0.720324039,45.371,40.529,2.905,n.a.,8.355,2.955
Uzbekistan,2000,Asia & Pacific,121.1323947,2.379730831,1.692254952,54.90092659,50.90172095,7.528487901,9.265966986,6.657,7.19,56.40098709,52.88797335,0.711111916,46.862,41.905,3.146,n.a.,7.734,2.501
